noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.35,123,adaptive_ordinal_harm,1,0.7301587301587302,0.4444444444444444,0.43250758202371103,90
0.35,123,adaptive_ordinal_harm,2,0.6642984014209592,0.4888888888888889,0.4848966885604817,90
0.35,123,adaptive_ordinal_harm,3,0.6117291414752115,0.4473684210526316,0.44447457608377144,76
0.35,123,adaptive_ordinal_harm,4,0.6583675201584382,0.49333333333333335,0.4794644490109257,75
0.35,123,cross_site_blend_50,0,0.6359882005899705,0.4444444444444444,0.4325028990242621,270
0.35,123,cross_site_blend_50,1,0.688695652173913,0.4888888888888889,0.469240187990188,90
0.35,123,cross_site_blend_50,2,0.6619469026548672,0.4666666666666667,0.45236074056108017,90
0.35,123,cross_site_blend_50,3,0.668141592920354,0.4605263157894737,0.4491478453247569,76
0.35,123,cross_site_blend_50,4,0.6408045977011494,0.4533333333333333,0.4411111111111112,75
0.35,123,fedavg,0,0.6328423349699945,0.43703703703703706,0.41476897906086857,270
0.35,123,fedavg,1,0.658291457286432,0.43333333333333335,0.40421226065413257,90
0.35,123,fedavg,2,0.6517412935323383,0.4,0.3775158948135278,90
0.35,123,fedavg,3,0.6438500421229991,0.4605263157894737,0.44092352092352094,76
0.35,123,fedavg,4,0.5531947533941857,0.44,0.4113105953713165,75
0.35,123,ordinal_harm_blend_50,0,0.6372605919907139,0.45925925925925926,0.4478808107498804,270
0.35,123,ordinal_harm_blend_50,1,0.7152899824253076,0.4444444444444444,0.4298014077425842,90
0.35,123,ordinal_harm_blend_50,2,0.665474060822898,0.4777777777777778,0.4738455988455989,90
0.35,123,ordinal_harm_blend_50,3,0.6071342200725514,0.42105263157894735,0.4162558811984099,76
0.35,123,ordinal_harm_blend_50,4,0.6575733363771259,0.5066666666666667,0.49122538840744245,75
0.35,2025,adaptive_ordinal_harm,0,0.5584415584415584,0.4,0.3839636130545146,270
0.35,2025,adaptive_ordinal_harm,1,0.4785046728971962,0.4222222222222222,0.4191729787947807,90
0.35,2025,adaptive_ordinal_harm,2,0.6194398682042834,0.4777777777777778,0.4465628636596379,90
0.35,2025,adaptive_ordinal_harm,3,0.685589519650655,0.40789473684210525,0.40185185185185185,76
0.35,2025,adaptive_ordinal_harm,4,0.7819002256204562,0.52,0.48173039874480167,75
0.35,2025,cross_site_blend_50,0,0.5664877757901013,0.43703703703703706,0.429098297252173,270
0.35,2025,cross_site_blend_50,1,0.3821892393320965,0.3888888888888889,0.38833014048531284,90
0.35,2025,cross_site_blend_50,2,0.6007130124777184,0.43333333333333335,0.4104940381256171,90
