swap_type,bio_abs_idx,acq_abs_idx,bio_scanner,bio_category,acq_scanner,acq_category,bio_space_category_purity_k1,bio_space_scanner_purity_k1,acq_space_category_purity_k1,acq_space_scanner_purity_k1,bio_space_category_purity_k5,bio_space_scanner_purity_k5,acq_space_category_purity_k5,acq_space_scanner_purity_k5,bio_space_category_purity_k10,bio_space_scanner_purity_k10,acq_space_category_purity_k10,acq_space_scanner_purity_k10,variant,acquisition_dim,cross_covariance_weight,source,fold,seed,n_test_samples,n_test_regions,n_categories,n_scanners
B_same_category_diff_sample,3472,1909,nz20,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.3,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3433,807,nz210,Inflamm/Necrosis,nz20,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,0.7,0.0,0.4,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3452,160,nz20,Dermis,cs2,Dermis,1.0,1.0,0.0,0.0,0.8,0.2,0.0,0.0,0.5,0.2,0.1,0.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2055,3384,cs2,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.6,0.8,0.1,0.5,0.5,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2286,282,gt450,Subcutis,nz20,Subcutis,1.0,0.0,0.0,1.0,1.0,0.2,0.4,1.0,0.7,0.2,0.4,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3563,3431,nz210,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.2,0.6,0.4,0.2,0.1,0.7,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,68,3494,nz210,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.6,0.2,0.6,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3486,1934,gt450,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.2,0.1,0.9,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,1891,203,gt450,SCC,nz210,SCC,1.0,0.0,0.0,1.0,0.8,0.2,0.2,1.0,0.4,0.1,0.1,0.9,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2297,295,nz20,Subcutis,cs2,Subcutis,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,0.7,0.0,0.3,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2252,1894,nz20,SCC,p1000,SCC,1.0,0.0,0.0,1.0,0.8,0.0,0.2,1.0,0.5,0.0,0.3,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3446,202,gt450,SCC,nz20,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.9,0.3,0.2,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3503,2080,nz210,Dermis,cs2,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,0.9,0.1,0.4,0.9,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3200,2999,cs2,Epidermis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.5,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3513,2256,nz210,SCC,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.5,0.1,0.1,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2312,3464,nz20,Dermis,p1000,Dermis,1.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.2,0.1,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2289,237,p1000,Subcutis,nz20,Subcutis,1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.8,0.7,0.2,0.4,0.9,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,193,3521,nz210,SCC,gt450,SCC,1.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,1.0,0.2,0.2,0.5,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3061,115,gt450,Epidermis,cs2,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.4,1.0,0.2,0.3,0.4,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3561,3479,gt450,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.1,0.1,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,857,3465,nz20,SCC,cs2,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.5,0.1,0.2,0.9,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,2336,925,gt450,Dermis,cs2,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.4,1.0,1.0,0.3,0.4,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3534,2241,p1000,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,0.8,0.2,0.2,1.0,0.5,0.3,0.2,1.0,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3019,935,p1000,Bone,cs2,Bone,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.8,0.1,1.0,0.0,0.6,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3496,2307,gt450,Dermis,nz20,Dermis,1.0,1.0,1.0,0.0,0.6,0.2,0.6,0.0,0.5,0.2,0.5,0.1,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,938,3019,nz210,Bone,p1000,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.2,1.0,0.7,0.1,0.1,0.6,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,75,3071,cs2,Epidermis,gt450,Epidermis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.4,0.9,0.0,0.2,0.2,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
B_same_category_diff_sample,3531,3010,gt450,Dermis,cs2,Dermis,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.1,0.0,0.2,acq_dim16_stronger_xcov,16,0.2,frontier,1,915,9,189,7,5
